uploads,subscribers,video_views,social_blade_rank,subscriber_rank,video_views_rank,country_rank,channel_type_rank,subscribers_last_30_days,video_views_last_30_days,percentage_subscribed_last_30_days,percentage_video_views_last_30_days,average_views_per_video,average_views_per_subscriber,channel_age,average_views_per_day
423.0,197000.0,341518725.0,5316.0,2111.0,38783.0,951.0,1808.0,33000.0,67780000.0,0.16751269035532995,0.1984664237663689,807372.8723404255,1733.5975888324874,,
3399.0,1270000.0,943020651.0,5455.0,1203.0,12404.0,223.0,967.0,70000.0,72134000.0,0.05511811023622047,0.0764924924215684,277440.6151809356,742.5359456692913,,
1381.0,409000.0,275963073.0,5943.0,1872.0,48472.0,740.0,1594.0,46000.0,58427000.0,0.11246943765281174,0.2117203557883268,199828.4380883418,674.7263398533007,,
1546.0,1700000.0,1283840039.0,6085.0,1156.0,8493.0,180.0,924.0,80000.0,62142000.0,0.047058823529411764,0.04840322634617567,830426.9333764553,755.2000229411765,,
247.0,235000.0,71556239.0,5759.0,2063.0,169376.0,910.0,,3000.0,2854000.0,0.01276595744680851,0.03988471221915394,289701.3724696356,304.4946340425532,,
2420.0,3160000.0,8063266964.0,4733.0,1002.0,630.0,73.0,775.0,30000.0,84499000.0,0.00949367088607595,0.01047949923737636,3331928.497520661,2551.6667607594936,,
949.0,886000.0,938623162.0,7523.0,1361.0,12502.0,325.0,1115.0,46000.0,49220000.0,0.05191873589164785,0.05243850992886536,989065.502634352,1059.3940880361174,,
224.0,14100.0,68985167.0,5984.0,6314.0,173696.0,1956.0,,100.0,64908.0,0.0070921985815602835,0.0009408979179538697,307969.49553571426,4892.5650354609925,,
569.0,977000.0,1064302218.0,6536.0,1277.0,10732.0,276.0,1039.0,127000.0,61863000.0,0.1299897645854657,0.0581254073831123,1870478.4147627417,1089.3574390992835,,
3210.0,1770000.0,603260441.0,4829.0,1158.0,21349.0,181.0,925.0,350000.0,87246000.0,0.1977401129943503,0.14462410274304727,187931.60155763238,340.8251079096045,,
1167.0,325000.0,357539318.0,5467.0,1970.0,37619.0,829.0,1684.0,59000.0,75249000.0,0.18153846153846154,0.21046356641537253,306374.73693230504,1100.1209784615385,,
808.0,1020000.0,1734330989.0,6351.0,1230.0,5859.0,247.0,720.0,20000.0,64724000.0,0.0196078431372549,0.03731928934587007,2146449.243811881,1700.3244990196079,,
39824.0,1600000.0,1885390103.0,5393.0,1166.0,5267.0,189.0,358.0,40000.0,71814000.0,0.025,0.038089730017003276,47343.06204801125,1178.368814375,,
259.0,4900000.0,1734816381.0,5630.0,824.0,5847.0,32.0,484.0,120000.0,70442000.0,0.024489795918367346,0.04060487367510049,6698132.745173745,354.0441593877551,,
1151.0,22800000.0,16244755415.0,945.0,188.0,181.0,2.0,80.0,300000.0,203380000.0,0.013157894736842105,0.012519732972538571,14113601.576889662,712.4892725877193,,
3246.0,30200000.0,27646009363.0,1652.0,127.0,51.0,1.0,51.0,100000.0,161335000.0,0.0033112582781456954,0.0058357427967857985,8516946.815465188,915.4307736092716,,
458.0,9460000.0,6197963773.0,2805.0,370.0,989.0,4.0,205.0,80000.0,114453000.0,0.008456659619450317,0.018466226036781323,13532671.993449781,655.1758745243129,,
107.0,1320000.0,772898340.0,3775.0,1198.0,15896.0,62.0,,100000.0,97757000.0,0.07575757575757576,0.12648105829804215,7223348.971962617,585.5290454545454,,
2245.0,13900000.0,9078176297.0,4239.0,276.0,519.0,3.0,141.0,100000.0,92889000.0,0.007194244604316547,0.010232121183931664,4043731.089977728,653.1062084172662,,
452.0,2930000.0,767957157.0,4472.0,1030.0,16051.0,19.0,537.0,270000.0,86886000.0,0.09215017064846416,0.11313912398370941,1699020.2588495575,262.10141877133105,,
443.0,6610000.0,4016242660.0,5724.0,651.0,1856.0,6.0,348.0,80000.0,67131000.0,0.012102874432677761,0.016714876486073678,9066010.51918736,607.6010075642965,,
112.0,45400.0,59712915.0,7231.0,3194.0,196995.0,662.0,,45400.0,59713000.0,1.0,1.0000014234776513,533151.0267857143,1315.2624449339207,,
185.0,1820000.0,1044280791.0,7098.0,1145.0,10997.0,41.0,,110000.0,68419000.0,0.06043956043956044,0.06551781914372108,5644761.032432432,573.7806543956044,,
163.0,1000000.0,343632318.0,8472.0,1250.0,38857.0,76.0,748.0,112000.0,56037000.0,0.112,0.16307255477641075,2108173.73006135,343.632318,,
1594.0,1350000.0,1012581932.0,9848.0,1194.0,11344.0,61.0,515.0,80000.0,43079000.0,0.05925925925925926,0.0425437178351707,635245.8795483061,750.0606903703704,,
359.0,401000.0,221108013.0,9089.0,1892.0,61684.0,192.0,,73000.0,53360000.0,0.18204488778054864,0.2413300145752746,615899.7576601672,551.3915536159601,,
82.0,1600000.0,412526034.0,17066.0,1168.0,31396.0,50.0,935.0,80000.0,30484000.0,0.05,0.073895942286154,5030805.292682927,257.82877125,,
1139.0,914000.0,671301109.0,7066.0,1347.0,18814.0,83.0,841.0,97000.0,74502000.0,0.1061269146608315,0.11098149399899174,589377.6198419667,734.4651083150985,,
95.0,629000.0,217579325.0,10622.0,1644.0,61854.0,121.0,1124.0,70000.0,40296000.0,0.11128775834658187,0.18520142021766084,2290308.6842105263,345.9130763116057,,
672.0,3080000.0,1402589130.0,10387.0,1012.0,7654.0,17.0,784.0,50000.0,51891000.0,0.016233766233766232,0.0369965793189913,2087186.205357143,455.3860811688312,,
53.0,246000.0,84127525.0,9277.0,2115.0,184047.0,285.0,1047.0,158000.0,60456000.0,0.6422764227642277,0.7186233043228123,1587311.7924528301,341.98180894308945,,
668.0,267000.0,324208342.0,11374.0,2032.0,40910.0,240.0,,30000.0,39312000.0,0.11235955056179775,0.12125536239286526,485341.82934131735,1214.2634531835206,,
1943.0,1610000.0,662186741.0,12989.0,1166.0,18703.0,49.0,933.0,50000.0,38384000.0,0.031055900621118012,0.05796552184363353,340806.35151827073,411.29611242236024,,
53.0,488000.0,131676989.0,10647.0,1804.0,107118.0,160.0,1530.0,97000.0,54319000.0,0.1987704918032787,0.4125170267980535,2484471.4905660376,269.82989549180326,,
354.0,429000.0,273588278.0,13240.0,1857.0,48750.0,173.0,,62000.0,35750000.0,0.1445221445221445,0.1306708030817022,772848.2429378531,637.7349137529137,,
376.0,6790000.0,1196183409.0,16509.0,634.0,9254.0,5.0,432.0,120000.0,28390000.0,0.017673048600883652,0.023733818565276555,3181338.8537234045,176.16839602356407,,
177.0,1400000.0,243374302.0,18994.0,1191.0,55015.0,60.0,,180000.0,25769000.0,0.12857142857142856,0.10588217321317679,1374996.0564971752,173.83878714285714,,
361.0,2180000.0,842974058.0,18574.0,1104.0,14148.0,31.0,874.0,60000.0,22761000.0,0.027522935779816515,0.02700083090813217,2335108.1939058173,386.685347706422,,
129.0,1000000.0,193418537.0,17942.0,1237.0,67960.0,74.0,553.0,54000.0,24785000.0,0.054,0.1281418026649638,1499368.503875969,193.418537,,
287.0,90800.0,38626959.0,16091.0,2512.0,311070.0,435.0,1795.0,51600.0,28319000.0,0.5682819383259912,0.7331408097644964,134588.70731707316,425.4070374449339,,
282.0,240000.0,93498711.0,17613.0,2074.0,139514.0,260.0,,85000.0,28877000.0,0.3541666666666667,0.3088491776105876,331555.71276595746,389.5779625,,
11622.0,1080000.0,256201078.0,20099.0,1223.0,51123.0,68.0,986.0,30000.0,21386000.0,0.027777777777777776,0.08347349732853193,22044.491309585268,237.22322037037037,,
545.0,524000.0,85926650.0,23092.0,1755.0,145415.0,147.0,1228.0,115000.0,14382000.0,0.21946564885496184,0.16737531371233488,157663.57798165138,163.9821564885496,,
30124.0,424000.0,124592642.0,21171.0,1851.0,102836.0,169.0,957.0,33000.0,22046000.0,0.07783018867924528,0.17694463851244122,4135.9926304607625,293.85057075471695,,
510.0,605000.0,242530769.0,17986.0,1680.0,55116.0,129.0,1147.0,97000.0,29997000.0,0.16033057851239668,0.12368327583210689,475550.5274509804,400.8773041322314,,
566.0,35300.0,24037030.0,554897.0,3476.0,419381.0,747.0,,500.0,289019.0,0.014164305949008499,0.012023906447676772,42468.250883392226,680.9356940509915,,
89783.0,604000.0,257454575.0,24024.0,1662.0,50950.0,124.0,641.0,22000.0,14914000.0,0.03642384105960265,0.057928665668497054,2867.520298943007,426.2492963576159,,
185.0,5950000.0,3057479563.0,27737.0,718.0,2748.0,7.0,396.0,30000.0,18739000.0,0.005042016806722689,0.006128904417471653,16526916.556756757,513.8621114285714,,
121.0,174000.0,67239089.0,23926.0,2155.0,193856.0,309.0,,56000.0,23933000.0,0.3218390804597701,0.35593879030692993,555694.9504132231,386.43154597701147,,
90.0,115000.0,36101009.0,28834.0,2269.0,314190.0,359.0,1647.0,53200.0,14001000.0,0.46260869565217394,0.38782849531989533,401122.3222222222,313.92181739130433,,
188.0,1270000.0,506671052.0,23703.0,1203.0,24989.0,63.0,840.0,40000.0,19281000.0,0.031496062992125984,0.03805427589338575,2695058.787234043,398.9535842519685,,
420.0,470000.0,153586582.0,24106.0,1814.0,85410.0,162.0,1273.0,84000.0,20565000.0,0.17872340425531916,0.13389841568321378,365682.3380952381,326.77996170212765,,
633.0,564000.0,218835839.0,22828.0,1706.0,60250.0,133.0,,52000.0,22564000.0,0.09219858156028368,0.10310925350760303,345712.22590837284,388.00680673758865,,
16996.0,1230000.0,350080260.0,27994.0,1207.0,36936.0,64.0,971.0,30000.0,16698000.0,0.024390243902439025,0.047697633679773886,20597.803012473523,284.6180975609756,,
954.0,490000.0,288676049.0,28972.0,1788.0,45652.0,155.0,,34000.0,18127000.0,0.06938775510204082,0.06279357107315821,302595.4392033543,589.134793877551,,
137.0,2900000.0,1116195538.0,29845.0,1030.0,10033.0,19.0,677.0,40000.0,17728000.0,0.013793103448275862,0.015882521831044983,8147412.686131387,384.89501310344826,,
409.0,497000.0,69442725.0,25306.0,1787.0,180352.0,154.0,1246.0,88000.0,21724000.0,0.17706237424547283,0.31283334575364086,169786.61369193153,139.72379275653924,,
39.0,87000.0,82289518.0,26472.0,2547.0,154659.0,449.0,1852.0,28000.0,21236000.0,0.3218390804597701,0.2580644596800287,2109987.641025641,945.8565287356322,,
115.0,86900.0,19485258.0,30472.0,2518.0,510120.0,439.0,,35500.0,13002000.0,0.4085155350978136,0.6672736896786278,169437.02608695652,224.22621403912544,,
88.0,329000.0,169306825.0,30943.0,1958.0,77405.0,208.0,,18000.0,14468000.0,0.0547112462006079,0.08545432235233281,1923941.1931818181,514.6104103343465,,
50.0,132000.0,62874243.0,32410.0,2211.0,191576.0,340.0,,29000.0,13975000.0,0.2196969696969697,0.22226907765712584,1257484.86,476.3200227272727,,
726.0,3420000.0,1268350557.0,30019.0,976.0,8576.0,16.0,749.0,20000.0,17832000.0,0.005847953216374269,0.014059204611521292,1747039.3347107437,370.8627359649123,,
177.0,514000.0,306605006.0,42112.0,1760.0,42530.0,148.0,1220.0,19000.0,10131000.0,0.03696498054474708,0.033042513337176234,1732231.6723163843,596.5077937743191,,
612.0,2270000.0,290694217.0,28871.0,1104.0,46557.0,31.0,603.0,160000.0,26895000.0,0.07048458149779736,0.09251990038728565,474990.5506535948,128.05912643171806,,
208.0,2130000.0,649915923.0,42996.0,1109.0,18939.0,33.0,879.0,20000.0,10066000.0,0.009389671361502348,0.015488157227377241,3124595.783653846,305.1248464788732,,
160.0,2050000.0,198041816.0,46336.0,1119.0,66596.0,35.0,889.0,80000.0,11520000.0,0.03902439024390244,0.05816953324645337,1237761.35,96.60576390243902,,
64.0,127000.0,23714586.0,26264.0,2269.0,492562.0,359.0,,125000.0,23658000.0,0.984251968503937,0.997613873588179,370540.40625,186.72902362204724,,
659.0,3520000.0,492028674.0,39562.0,967.0,25743.0,15.0,118.0,50000.0,11909000.0,0.014204545454545454,0.02420387393926558,746629.2473444613,139.78087329545454,,
1016.0,160000.0,80466235.0,43837.0,2159.0,154386.0,312.0,,14000.0,10625000.0,0.0875,0.1320429618709015,79199.0501968504,502.91396875,,
176.0,726000.0,308243158.0,44478.0,1525.0,42284.0,99.0,1145.0,11000.0,10235000.0,0.015151515151515152,0.033204305543742194,1751381.5795454546,424.5773526170799,,
16.0,2320000.0,578875467.0,35794.0,1090.0,21599.0,26.0,735.0,70000.0,15297000.0,0.03017241379310345,0.026425372765019942,36179716.6875,249.5152875,,
1650.0,2100000.0,975111161.0,41981.0,1113.0,11814.0,34.0,756.0,20000.0,10999000.0,0.009523809523809525,0.011279739623449967,590976.4612121212,464.3386480952381,,
112.0,19500.0,11503548.0,810688.0,5135.0,738581.0,904.0,,100.0,4051.0,0.005128205128205128,0.00035215222294895454,102710.25,589.9255384615385,,
1077.0,399000.0,153266252.0,71850.0,1879.0,82543.0,184.0,1181.0,4000.0,792865.0,0.010025062656641603,0.005173121868994357,142308.49767873724,384.1259448621554,,
95.0,190000.0,963200.0,1001407.0,2115.0,3100195.0,285.0,1559.0,14000.0,238381000.0,0.07368421052631578,247.48857973421926,10138.947368421053,5.069473684210526,,
760.0,3670000.0,1624727889.0,43639.0,952.0,6292.0,14.0,600.0,20000.0,10781000.0,0.005449591280653951,0.006635572684503848,2137799.8539473685,442.705146866485,,
185.0,723000.0,256656082.0,56636.0,1531.0,51111.0,101.0,1151.0,20000.0,9126000.0,0.027662517289073305,0.03555731050238661,1387330.172972973,354.9876652835408,,
175.0,26400.0,13033556.0,59992.0,4325.0,692479.0,848.0,,12800.0,7235000.0,0.48484848484848486,0.5551056058684215,74477.46285714286,493.695303030303,,
704.0,181000.0,77331774.0,115856.0,2128.0,149762.0,292.0,1402.0,3000.0,1637000.0,0.016574585635359115,0.021168530286140855,109846.26988636363,427.24737016574585,,
35.0,1040000.0,379135588.0,55895.0,1228.0,34054.0,70.0,862.0,10000.0,8365000.0,0.009615384615384616,0.022063346899526614,10832445.371428572,364.55345,,
310.0,76300.0,20099479.0,44228.0,2700.0,513844.0,505.0,,52800.0,11912000.0,0.6920052424639581,0.5926521777007254,64837.02903225806,263.4269855832241,,
716.0,308000.0,200941925.0,60915.0,1983.0,65162.0,218.0,,15000.0,7248000.0,0.048701298701298704,0.03607012324580846,280645.1466480447,652.4088474025974,,
224.0,202000.0,35362623.0,80747.0,2102.0,308011.0,276.0,1054.0,29000.0,4879000.0,0.14356435643564355,0.137970534595242,157868.85267857142,175.0624900990099,,
27.0,478000.0,80955024.0,59149.0,1795.0,151848.0,158.0,1267.0,19000.0,7841000.0,0.0397489539748954,0.09685624946513512,2998334.222222222,169.36197489539748,,
55.0,441000.0,126717409.0,73794.0,1836.0,101304.0,166.0,,20000.0,5883000.0,0.045351473922902494,0.046426138653134864,2303952.890909091,287.3410634920635,,
218.0,98300.0,40559303.0,59154.0,2353.0,275609.0,377.0,,9500.0,7072000.0,0.09664292980671414,0.17436197066798706,186051.8486238532,412.6073550356053,,
2177.0,91000.0,94701744.0,60664.0,2446.0,132239.0,411.0,,9000.0,7343000.0,0.0989010989010989,0.07753817078595722,43501.03077629766,1040.6785054945055,,
666.0,1030000.0,464288891.0,74642.0,1229.0,27383.0,71.0,546.0,,3982000.0,,0.008576556702494955,697130.466966967,450.765913592233,,
546.0,22600.0,10097602.0,65246.0,4958.0,876450.0,892.0,,16200.0,7879000.0,0.7168141592920354,0.7802842694730887,18493.776556776556,446.79654867256636,,
250.0,2010000.0,278450579.0,75909.0,1122.0,46912.0,37.0,892.0,10000.0,6180000.0,0.004975124378109453,0.02219424366864039,1113802.316,138.5326263681592,,
2045.0,1760000.0,730732660.0,64800.0,1149.0,16555.0,44.0,644.0,10000.0,6739000.0,0.005681818181818182,0.009222250993954479,357326.48410757945,415.1890113636364,,
0.0,198000.0,0.0,120185.0,2106.0,316332.0,278.0,,5000.0,32050000.0,0.025252525252525252,inf,,0.0,,
525.0,174000.0,82800881.0,79575.0,2139.0,148939.0,299.0,1577.0,12000.0,4869000.0,0.06896551724137931,0.05880372214880177,157715.96380952382,475.86713218390804,,
86.0,234000.0,122776962.0,67838.0,2064.0,104575.0,254.0,1642.0,8000.0,6803000.0,0.03418803418803419,0.05540941793298323,1427639.0930232557,524.6878717948717,,
42.0,1520000.0,87134715.0,45480.0,1175.0,143703.0,54.0,677.0,80000.0,10885000.0,0.05263157894736842,0.12492150803500074,2074636.0714285714,57.32547039473684,,
371.0,17300.0,12520943.0,47930.0,5934.0,761449.0,942.0,3022.0,13800.0,11152000.0,0.7976878612716763,0.8906677396422937,33749.17250673854,723.7539306358382,,
172.0,428000.0,261022619.0,61568.0,1848.0,50233.0,168.0,1571.0,11000.0,8024000.0,0.02570093457943925,0.03074063094892171,1517573.3662790698,609.8659322429907,,
3076.0,69800.0,33580342.0,67134.0,2703.0,321528.0,506.0,1591.0,10900.0,6646000.0,0.15616045845272206,0.19791341017313047,10916.886215864759,481.0937249283668,,
248.0,365000.0,131585634.0,72622.0,1919.0,98018.0,200.0,,18000.0,6344000.0,0.049315068493150684,0.04821194994584287,530587.2338709678,360.50858630136986,,
50.0,127000.0,41728502.0,57068.0,2217.0,273347.0,344.0,1881.0,22000.0,8518000.0,0.1732283464566929,0.20412906267279857,834570.04,328.57088188976377,,
217.0,407000.0,151714853.0,69993.0,1870.0,85104.0,180.0,1465.0,3000.0,6628000.0,0.007371007371007371,0.04368721894355327,699146.7880184331,372.7637665847666,,
335.0,985000.0,237285128.0,70933.0,1248.0,54993.0,75.0,1010.0,14000.0,6354000.0,0.014213197969543147,0.026777910834765842,708313.8149253732,240.89860710659897,,
649.0,83300.0,65407335.0,56495.0,2560.0,187677.0,453.0,1048.0,15000.0,10468000.0,0.18007202881152462,0.1600432122788675,100781.71802773498,785.2021008403361,,
268.0,1910000.0,173745725.0,71816.0,1135.0,75307.0,39.0,630.0,50000.0,7059000.0,0.02617801047120419,0.040628337761979466,648304.9440298508,90.96634816753927,,
357.0,430000.0,134649839.0,74775.0,1848.0,95780.0,168.0,,22000.0,6262000.0,0.05116279069767442,0.04650581126948098,377170.41736694676,313.1391604651163,,
120.0,1400000.0,694292457.0,76348.0,1187.0,17537.0,56.0,826.0,,5790000.0,,0.008339425182607161,5785770.475,495.9231835714286,,
750.0,21200.0,20861910.0,197393.0,5089.0,482039.0,901.0,,4600.0,1121000.0,0.2169811320754717,0.05373429374395729,27815.88,984.052358490566,,
607.0,601000.0,239107532.0,81634.0,1662.0,54630.0,124.0,1141.0,10000.0,5544000.0,0.016638935108153077,0.02318622066660786,393916.8566721582,397.84947088186357,,
280.0,482000.0,120340123.0,81645.0,1790.0,105950.0,156.0,1262.0,7000.0,4390000.0,0.014522821576763486,0.036479936122385384,429786.15357142856,249.66830497925312,,
312.0,126000.0,46313131.0,111531.0,2217.0,246227.0,344.0,1610.0,8000.0,2314000.0,0.06349206349206349,0.04996423152647572,148439.52243589744,367.5645317460317,,
191.0,2610000.0,843164892.0,73035.0,1058.0,14095.0,23.0,389.0,10000.0,6227000.0,0.0038314176245210726,0.007385269547015247,4414475.874345549,323.0516827586207,,
9396.0,563000.0,281939250.0,987173.0,1702.0,46225.0,132.0,1017.0,8000.0,4250000.0,0.014209591474245116,0.015074169346765304,30006.305874840356,500.7801953818828,,
1462.0,16300.0,14887569.0,84692.0,6028.0,635298.0,946.0,,6420.0,5287000.0,0.39386503067484663,0.3551284968015933,10183.015731874146,913.347791411043,,
2442.0,2690000.0,3075418424.0,728.0,1054.0,2775.0,12.0,826.0,240000.0,260859000.0,0.08921933085501858,0.08482065333429244,1259385.104013104,1143.278224535316,,
595.0,3020000.0,2907804627.0,521.0,1020.0,2974.0,9.0,,400000.0,324549000.0,0.13245033112582782,0.11161306952552696,4887066.6,962.8492142384106,,
525.0,9930000.0,3765700892.0,1206.0,326.0,2070.0,1.0,181.0,270000.0,194811000.0,0.027190332326283987,0.05173299887249781,7172763.603809523,379.2246618328298,,
2055.0,5490000.0,5080651292.0,1164.0,768.0,1324.0,3.0,298.0,200000.0,196990000.0,0.03642987249544627,0.038772588134552886,2472336.39513382,925.4373938069217,,
2095.0,5650000.0,5118140256.0,1432.0,750.0,1303.0,2.0,283.0,230000.0,178395000.0,0.04070796460176991,0.03485543402036851,2443026.3751789974,905.8655320353982,,
134.0,343000.0,130296835.0,3581.0,1955.0,103314.0,269.0,1404.0,209000.0,87969000.0,0.60932944606414,0.6751430301434413,972364.4402985075,379.87415451895043,,
96.0,98700.0,98575960.0,238793.0,2345.0,127021.0,485.0,1797.0,900.0,1389000.0,0.00911854103343465,0.014090656586047957,1026832.9166666666,998.7432624113475,,
201.0,2000000.0,791820118.0,3069.0,1129.0,15853.0,26.0,625.0,210000.0,140129000.0,0.105,0.17697074981365907,3939403.5721393037,395.910059,,
2191.0,1760000.0,1866851624.0,4735.0,1151.0,5347.0,36.0,919.0,100000.0,83063000.0,0.056818181818181816,0.04449362709502617,852054.597900502,1060.71115,,
428.0,1630000.0,360582445.0,7178.0,1164.0,36143.0,42.0,,80000.0,39490000.0,0.049079754601226995,0.10951725617147003,842482.3481308412,221.21622392638037,,
540.0,2480000.0,632079971.0,5431.0,1076.0,19736.0,16.0,582.0,300000.0,66887000.0,0.12096774193548387,0.10582047061889895,1170518.4648148147,254.8709560483871,,
187.0,1320000.0,705511278.0,5853.0,1198.0,17725.0,56.0,,100000.0,68322000.0,0.07575757575757576,0.09684040798565377,3772787.5828877008,534.4782409090909,,
305.0,795000.0,148725281.0,6043.0,1468.0,91343.0,102.0,1214.0,150000.0,64229000.0,0.18867924528301888,0.4318633628938983,487623.87213114754,187.0758251572327,,
826.0,281000.0,238664214.0,7108.0,2031.0,57815.0,323.0,,93000.0,61566000.0,0.3309608540925267,0.2579607515016893,288939.7263922518,849.3388398576512,,
420.0,1870000.0,586063323.0,6607.0,1141.0,21541.0,30.0,643.0,140000.0,61765000.0,0.0748663101604278,0.1053896355155465,1395388.8642857142,313.40284652406416,,
186.0,568000.0,155054511.0,7744.0,1727.0,90797.0,159.0,,140000.0,60296000.0,0.24647887323943662,0.38886969241417296,833626.4032258064,272.9832940140845,,
724.0,328000.0,456106259.0,12090.0,1961.0,28088.0,273.0,1676.0,29000.0,29185000.0,0.08841463414634146,0.06398728240210358,629981.020718232,1390.5678628048781,,
285.0,356000.0,231386577.0,8316.0,1935.0,58998.0,257.0,1397.0,76000.0,58122000.0,0.21348314606741572,0.2511900247350995,811882.7263157895,649.9622949438202,,
159.0,281000.0,75411602.0,10846.0,2019.0,165734.0,314.0,1460.0,120000.0,35375000.0,0.42704626334519574,0.46909227574823303,474286.80503144657,268.3686903914591,,
311.0,1320000.0,390887113.0,8504.0,1197.0,33180.0,55.0,835.0,110000.0,39695000.0,0.08333333333333333,0.10155105829748856,1256871.7459807075,296.1266007575758,,
89.0,303000.0,145382850.0,12057.0,1987.0,89806.0,292.0,,23000.0,21776000.0,0.07590759075907591,0.14978382938565313,1633515.168539326,479.81138613861384,,
97.0,590000.0,123657705.0,9216.0,1689.0,107738.0,147.0,,162000.0,50218000.0,0.2745762711864407,0.40610490062062854,1274821.701030928,209.58933050847457,,
2648.0,383000.0,263560435.0,8364.0,1941.0,55448.0,261.0,1039.0,94000.0,74971000.0,0.2454308093994778,0.2844546830407227,99531.88632930514,688.1473498694517,,
559.0,1400000.0,480218730.0,14193.0,1188.0,26660.0,52.0,,60000.0,33328000.0,0.04285714285714286,0.06940170784259081,859067.4955277281,343.0133785714286,,
352.0,1150000.0,407155523.0,10610.0,1217.0,32296.0,63.0,717.0,100000.0,48243000.0,0.08695652173913043,0.11848789289295728,1156691.8267045454,354.0482808695652,,
1592.0,1120000.0,588100384.0,15598.0,1222.0,21547.0,66.0,721.0,80000.0,29642000.0,0.07142857142857142,0.05040295977769673,369409.7889447236,525.0896285714285,,
389.0,1050000.0,268865192.0,11631.0,1229.0,49601.0,70.0,727.0,110000.0,43871000.0,0.10476190476190476,0.16317099165443477,691170.1593830334,256.06208761904765,,
140.0,836000.0,206699796.0,18932.0,1431.0,64680.0,95.0,,110000.0,26230000.0,0.13157894736842105,0.12689901251765145,1476427.1142857142,247.24855980861244,,
3992.0,1710000.0,826870692.0,15132.0,1154.0,14542.0,38.0,922.0,30000.0,33646000.0,0.017543859649122806,0.040690763774222635,207131.9368737475,483.55011228070174,,
1147.0,1180000.0,585800772.0,8654.0,1214.0,21862.0,60.0,,110000.0,66536000.0,0.09322033898305085,0.11358127742446882,510724.29991281603,496.44133220338983,,
117.0,91600.0,44769326.0,12742.0,2515.0,278259.0,585.0,1940.0,88500.0,42837000.0,0.9661572052401747,0.9568381708493892,382643.81196581194,488.7481004366812,,
419.0,324000.0,174989748.0,15322.0,1974.0,77997.0,280.0,,53000.0,37335000.0,0.16358024691358025,0.21335535610920475,417636.63007159904,540.0918148148148,,
234.0,2530000.0,1006073091.0,16135.0,1067.0,11396.0,14.0,567.0,70000.0,28634000.0,0.02766798418972332,0.028461152828905153,4299457.653846154,397.65734822134385,,
137.0,114000.0,122520308.0,4697.0,2430.0,137857.0,536.0,,112000.0,117678000.0,0.9824561403508771,0.9604775071247781,894308.8175182482,1074.739543859649,,
118.0,111000.0,33795593.0,15798.0,2283.0,338782.0,471.0,,111000.0,33796000.0,1.0,1.000012042990339,286403.33050847455,304.4648018018018,,
215.0,136000.0,146748264.0,17153.0,2214.0,92533.0,449.0,1750.0,51400.0,35986000.0,0.3779411764705882,0.24522266239551563,682550.0651162791,1079.0313529411765,,
285.0,62100.0,38914743.0,995203.0,2801.0,288553.0,767.0,,9300.0,16986000.0,0.1497584541062802,0.4364926680872594,136542.95789473684,626.646425120773,,
161.0,171000.0,55399432.0,20331.0,2149.0,222096.0,410.0,,45000.0,19595000.0,0.2631578947368421,0.3537039874343838,344095.85093167704,323.9732865497076,,
3016.0,3090000.0,2602793571.0,21027.0,1010.0,3403.0,7.0,783.0,20000.0,23152000.0,0.006472491909385114,0.008895058086033669,862995.2158488063,842.3280165048544,,
43.0,272000.0,111147853.0,19882.0,2027.0,118833.0,321.0,,45000.0,25478000.0,0.16544117647058823,0.22922620016780712,2584833.7906976743,408.6318125,,
239.0,74400.0,89133542.0,20770.0,2704.0,152265.0,704.0,,19400.0,28465000.0,0.260752688172043,0.3193522815462668,372943.69037656905,1198.0314784946236,,
50.0,209000.0,46851269.0,14477.0,2154.0,316897.0,415.0,,207000.0,46851000.0,0.9904306220095693,0.9999942584265967,937025.38,224.16875119617225,,
142.0,297000.0,157090940.0,20125.0,1993.0,83147.0,296.0,,41000.0,25021000.0,0.13804713804713806,0.15927716773481654,1106274.2253521127,528.9257239057239,,
24763.0,3260000.0,1648903892.0,23886.0,993.0,6203.0,4.0,766.0,30000.0,22044000.0,0.009202453987730062,0.013368881053014096,66587.40427250334,505.7987398773006,,
303.0,288000.0,147827624.0,27197.0,2003.0,88368.0,305.0,,24000.0,18762000.0,0.08333333333333333,0.12691809211517868,487879.94719471945,513.2903611111111,,
2936.0,3150000.0,2089205241.0,24288.0,1004.0,4561.0,5.0,777.0,10000.0,15231000.0,0.0031746031746031746,0.007290332084706847,711582.1665531335,663.239759047619,,
5967.0,1890000.0,454995732.0,24356.0,1137.0,28146.0,28.0,330.0,50000.0,18564000.0,0.026455026455026454,0.040800382716557,76252.00804424334,240.73848253968254,,
506.0,168000.0,112393219.0,23030.0,2158.0,119386.0,1865.0,,31000.0,26483000.0,0.18452380952380953,0.2356280942536222,222120.9861660079,669.007255952381,,
346.0,2250000.0,523720245.0,24510.0,1097.0,24153.0,20.0,596.0,40000.0,22037000.0,0.017777777777777778,0.04207780816263843,1513642.3265895953,232.76455333333334,,
129.0,47200.0,30978740.0,31333.0,3196.0,352996.0,911.0,,17300.0,13020000.0,0.3665254237288136,0.42028823638404916,240145.27131782947,656.3292372881356,,
126.0,29400.0,19311408.0,154917.0,3935.0,503490.0,1077.0,,4300.0,2213000.0,0.14625850340136054,0.11459547641476997,153265.14285714287,656.850612244898,,
